customer_id,first_name,last_name,email,phone,address,city,country,registration_date,birth_date,gender,customer_segment
8744,Marina,Warner,nuria45@example.net,+34 972 935 893,"48646 Andre Square, South John, AL 74736",Álava,Equatorial Guinea,2023-08-10,2001-12-15,F,Standard
8745,Yéssica,Carbonell,teofila25@example.org,+34962 650 656,"40993 Murphy Lock, Morganport, ID 68654",Kevinside,Liechtenstein,2023-07-31,1980-11-13,O,Basic
8746,Estrella,Sevillano,saragon@example.org,001-963-418-3125x384,"Rambla Otilia Anaya 25, Cantabria, 27900",South Matthew,Fiji,2021-12-24,1951-10-29,O,Basic
8747,Brígida,Bernal,rodolfo24@example.com,+34888 030 389,"17001 Anne Pass Apt. 702, North Tonyfort, MO 83911",Cantabria,Namibia,2024-07-29,1983-04-30,F,Standard
8748,Macario,Dunn,jenkinscarly@example.com,622-701-2910,"Via Ale Cabello 49, Guipúzcoa, 47777",Lleida,Cyprus,2020-08-30,1971-07-26,O,Basic
8749,Hilda,Iriarte,peggy48@example.com,+34922 915 686,"8780 David Highway Suite 311, Jasonside, NC 34922",North Charlesberg,Vietman,2022-04-01,2006-05-20,O,Standard
8750,Kevin,Foster,josephlopez@example.org,(276)353-8534x438,"Unit 9182 Box 9599, DPO AA 22775",Guipúzcoa,Chile,2025-05-26,1970-01-26,O,Standard
8751,Emilia,Crosby,canizaresmaxima@example.org,+1-289-631-4683x2318,"397 Evans Spurs, Kristenbury, MP 39260",East Ericborough,Guyana,2020-11-14,1980-03-04,M,Premium
8752,Michael,Cerezo,taylor70@example.net,+1-233-745-7078x3467,"748 Ruiz Trace Suite 721, Franklinbury, WY 10181",Millerberg,Cape Verde,2023-05-11,1944-10-25,M,Premium
8753,Jasmine,Tormo,melissa28@example.com,+1-609-742-2680x9833,"04403 Hudson Ridge Apt. 217, South Jamesborough, OH 31843",Mcdonaldfort,Oman,2020-12-14,1991-04-06,M,Basic
8754,Sharon,Alonso,ohanna@example.net,+34939 91 24 62,"349 Darlene Union Suite 173, Victoriaton, WA 37715",Emilybury,Timor-Leste,2024-05-17,1981-05-15,F,Premium
8755,Leonel,Williams,mjones@example.com,+34 844 084 562,"Glorieta de Adoración Carrasco 90 Apt. 04 , Málaga, 07208",Santa Cruz de Tenerife,Egipto,2022-02-21,1970-09-02,F,Basic
8756,Lisandro,Lledó,rperez@example.net,988.229.0942x6960,"90035 Phillips Center, East Micheleport, WI 64650",Valencia,North Macedonia,2023-06-14,2002-06-12,M,Premium
8757,Larry,Leal,martintiffany@example.com,+1-481-463-3055x2703,"Vial Feliciana Caballero 65 Apt. 45 , Las Palmas, 09487",Palencia,Lithuania,2024-08-27,1978-08-18,O,Basic
8758,Bobby,Ledesma,canovasmiguel@example.org,+34942270880,"151 Hodges Court Apt. 541, Castanedafurt, AZ 33646",Murcia,Saint Kitts and Nevis,2021-05-31,1981-03-15,M,Premium
8759,Griselda,Lewis,reinacifuentes@example.com,4883678589,"75066 Margaret Route, East Lori, AS 58741",Guadalajara,Belize,2020-11-19,2000-03-07,O,Premium
8760,John,Mcdowell,pablo86@example.com,(383)943-5352x71138,"2312 Bowman Camp Apt. 006, Richardmouth, NC 97617",Valladolid,Saint Kitts y Nevis,2023-12-09,1993-07-08,O,Standard
8761,Godofredo,Juárez,curena@example.com,+34921 353 622,"29348 Vincent Curve Apt. 570, Bellshire, FL 31104",East Audreyville,Mauritania,2020-09-12,1971-06-21,F,Standard
8762,Maureen,Todd,lisajohnson@example.com,975.674.6482x630,"Cuesta Ramiro Manuel 39 Piso 7 , Guipúzcoa, 46745",Port Josephmouth,Países Bajos,2023-03-07,1947-05-26,M,Basic
8763,Russell,Mitchell,elizabeth09@example.com,+34 924 085 429,"Vial de Teodoro Landa 8 Apt. 46 , Vizcaya, 17547",Badajoz,Togo,2023-08-24,2001-09-24,O,Basic
8764,Amanda,Almansa,dustin02@example.com,+34738 97 98 80,"3509 Sarah Mountain, Oconnorland, MO 77254",North Meghan,Slovenia,2023-07-05,1961-10-17,O,Premium
8765,Haydée,Andres,timothy23@example.com,+34942 35 09 36,"53519 Jessica Grove Apt. 373, Port Jacobmouth, NC 76110",Santa Cruz de Tenerife,Western Sahara,2022-02-23,1995-08-16,M,Standard
8766,Roxana,Mitchell,constanzacasanova@example.com,+34 922732591,"Callejón de Balduino Valderrama 6, Valencia, 04015",Sherryport,Italia,2025-02-04,1979-10-25,F,Premium
8767,Joshua,Guardiola,hmartinez@example.com,+34847 834 652,"Rambla de Alicia Gallo 4 Puerta 3 , Castellón, 03798",Madrid,Czech Republic,2023-03-14,1964-10-18,O,Premium
8768,Kimberly,Mur,onofre57@example.com,286.670.9224x50207,"Urbanización de Carmina Aroca 9, Navarra, 34469",New Emma,Bosnia and Herzegovina,2020-11-18,1984-06-16,M,Premium
8769,Robert,Smith,tadeo22@example.org,+34886 76 45 66,"012 Reed Mountains, Port Rebeccamouth, OR 83555",Barcelona,Nepal,2022-09-09,1960-09-26,O,Standard
8770,Soledad,Cortés,jllanos@example.net,+34 880 76 77 58,"C. de Luís García 4, Palencia, 41735",Lake Emily,Madagascar,2020-09-04,1961-12-27,F,Standard
8771,Reyna,Perelló,reinaldoportillo@example.com,+34973 605 286,"PSC 4006, Box 7314, APO AA 54139",La Coruña,Andorra,2023-12-06,1953-12-15,F,Premium
8772,Andrea,Sevillano,carrionadora@example.net,001-715-408-4873x17015,"Vial de Ruperta Lerma 915 Piso 0 , Ciudad, 32329",Navarra,Kazakhstan,2024-04-21,1984-12-04,F,Premium
8773,Isa,Holder,monica69@example.org,+1-381-444-3882,"5457 Pugh Street Apt. 215, West Jillianburgh, OH 07648",Richardbury,Nauru,2024-05-28,1955-07-13,M,Premium
8774,Christopher,Richardson,caleb47@example.com,+1-790-574-1756x785,"29572 Wright Brooks Suite 390, Thomasburgh, FM 60818",West Amy,Líbano,2024-07-07,1968-10-28,M,Standard
8775,Florina,Harris,dhays@example.org,+34 849 65 20 21,"Alameda de Clementina Saez 74, Ourense, 11038",New Sara,United States Virgin Islands,2025-01-04,1969-04-16,M,Basic
8776,Laura,Manzano,juliekaufman@example.net,+34836 48 61 09,"Cañada de Ruy Alegre 564, Jaén, 17616",Cortezchester,Libyan Arab Jamahiriya,2022-10-06,2007-01-03,O,Premium
8777,Steven,Estévez,belentorres@example.net,+34945882082,"7363 Natalie Turnpike Suite 767, Pamelaburgh, ME 66792",Brittanytown,Chile,2021-12-17,1997-10-23,O,Standard
8778,Christian,Combs,rossrobinson@example.com,843-579-2688x8625,"Pasadizo Lina Coca 3 Piso 0 , Zaragoza, 43034",Soria,Sudán del Sur,2021-04-25,1951-01-20,F,Basic
8779,Jessica,Tamayo,fatima60@example.com,864-434-2779,"70786 Moore Village Suite 685, Jimenezland, MI 62947",Cuenca,Singapur,2024-04-02,2005-04-22,O,Standard
8780,Amarilis,Wilson,leopoldo95@example.net,(737)436-0966,"Callejón de Ana Sofía Corominas 564 Puerta 3 , Pontevedra, 40432",León,Mauritania,2024-03-09,2006-05-09,F,Premium
8781,Glauco,Martinez,zairafeliu@example.org,+34888 816 639,"Ronda Osvaldo Vilar 47, León, 35446",Lleida,Antigua y Barbuda,2021-02-02,2004-08-08,F,Standard
8782,María Teresa,Lee,whouse@example.net,375-743-4137x50888,"2071 Bryce Gardens, Port Alexandraview, IA 66098",Lugo,Malaysia,2020-12-01,1959-03-02,O,Basic
8783,Megan,Escamilla,dbrown@example.com,615.806.4218x520,"435 Kevin Key Apt. 028, Evantown, FM 87489",Port Kimberly,Palau,2025-03-17,1987-01-07,O,Basic
8784,Bernardino,Webb,kikemontes@example.org,+34835420868,"Glorieta Ágata Canals 72, Cantabria, 36006",Lake Anthonymouth,Burundi,2023-05-06,2004-05-02,F,Standard
8785,Ofelia,Jordan,atovar@example.com,+34821 07 79 34,"4180 Young Corners, West Michele, NC 99920",New Michaelmouth,Guadeloupe,2023-02-03,1993-12-06,F,Standard
8786,Adela,Gould,palmertamara@example.org,+34884 82 92 37,"Camino de Fabio Lucas 56, Ceuta, 46252",Vizcaya,Swaziland,2024-01-29,2000-04-28,M,Basic
8787,Timothy,Hood,mwright@example.com,510.966.7058x067,"64046 Flores Ramp Apt. 282, Lake Dominicfort, VA 32614",Álava,Gabón,2024-04-19,1979-03-18,M,Basic
8788,Breanna,Dorsey,hhawkins@example.org,+34 978343683,"Avenida de Trinidad Zamorano 40, Segovia, 37881",Burgos,Turkey,2024-06-13,1974-10-16,O,Basic
8789,Matthew,Guardiola,skline@example.com,565-413-0037x1646,"7562 David Alley, Tammyview, AR 45110",Sandersstad,Gambia,2022-01-14,1978-03-27,F,Premium
8790,John,Jara,lori38@example.com,552-495-0426,"Pasadizo de Ana Garay 92 Piso 0 , Palencia, 23947",Vizcaya,United Arab Emirates,2021-03-29,1971-07-17,O,Standard
8791,Viviana,Agullo,sarabiamayte@example.com,001-406-226-9854,"6030 Christopher Springs Apt. 566, West Erin, MO 96242",Sevilla,Afganistán,2022-03-04,1991-07-13,O,Premium
8792,Juan Pablo,Ochoa,torrijosflorina@example.net,+34879 467 560,"Alameda de Jose Manuel Garcés 33 Puerta 2 , Cádiz, 50803",Toledo,Eslovenia,2020-06-30,1998-09-03,O,Premium
8793,Cristian,Benitez,travissmith@example.com,+34 822 321 711,"Calle Paloma Arellano 74 Puerta 2 , Ceuta, 37844",Alicante,Eritrea,2023-04-10,1990-01-25,F,Standard
8794,Neil,Owens,luis23@example.net,+34987848880,"97817 Daniel Freeway, Tammyhaven, MH 84616",Kristenfort,Haití,2022-07-31,2005-10-31,M,Premium
8795,Andrea,Johnson,erivera@example.com,4003970189,"5941 Samantha Road, South Lukeshire, PR 60296",Port Adam,Armenia,2022-04-01,1988-10-16,M,Basic
8796,Prudencio,Hernandez,obdulia52@example.org,+34803 11 44 05,"Pasaje de Roldán Arjona 90, Huelva, 39045",La Rioja,Cuba,2022-02-09,1977-07-01,F,Standard
8797,Jacob,Soria,qrichardson@example.org,+1-214-845-7662x728,"3900 Amy Ville, New Johnland, DC 38959",Port Stephanie,Puerto Rico,2023-05-29,1983-08-29,O,Standard
8798,Brandon,Tovar,ebrown@example.org,+34 821 72 08 07,"5096 Charles Fork Suite 622, Ramoshaven, IA 60324",Pontevedra,French Guiana,2024-07-18,1991-08-08,O,Standard
8799,Eutropio,Pino,destinyhoward@example.net,361.914.8192x2713,"7849 John Landing Suite 649, Vegaview, OK 17273",Mossview,Irán,2023-08-01,1956-09-13,O,Premium
8800,Lisandro,Guzman,luis37@example.org,966.492.4705x704,"246 Dustin Village, South Matthewland, AK 73760",Justinshire,Palau,2024-08-02,1960-11-27,F,Basic
8801,Vicenta,Iglesias,vduran@example.com,428-216-8313x75640,"9336 Jill Islands, West Julie, VT 96255",Joshuatown,Yemen,2023-09-24,1972-11-11,F,Standard
8802,Pili,Tomás,zprice@example.com,+34947689884,"Alameda Adelardo Amores 477, Ourense, 44216",Zaragoza,Turks and Caicos Islands,2022-11-13,1967-01-20,F,Premium
8803,Meredith,Schaefer,yurena@example.net,+34885244354,"433 Armstrong Roads Suite 362, Lake Rachelland, SC 23071",Segovia,República de Macedonia del Norte,2023-09-30,1948-09-16,O,Basic
8804,Andrew,Bernal,danielmartinez@example.net,+34 923 829 465,"Alameda de Francisco Javier Cabanillas 8 Piso 9 , Cádiz, 14841",Elizabethfurt,Fiji,2023-04-17,1996-12-29,O,Basic
8805,Aarón,Cervantes,heliodoro61@example.com,330-645-0000x6358,"Vial de Carmina Simó 1, Ciudad, 10063",New Amanda,Hungary,2023-10-02,1980-07-24,F,Basic
8806,Teodosio,Company,rcortina@example.net,+34881697633,"7262 Walsh Camp, Davisstad, AS 86926",Córdoba,Jamaica,2024-12-04,1992-05-20,M,Premium
8807,Candelas,Gomez,omena@example.net,001-832-274-7594x31459,"42380 Mills Forges Suite 424, Lake Jeffreyfurt, IL 86927",Melilla,Timor-Leste,2022-10-23,1986-09-13,M,Basic
8808,Dorotea,Rozas,rochagabino@example.org,+34 828 776 898,"687 Brandon River Apt. 474, North Masonberg, FL 07781",Lleida,Brunei Darussalam,2020-12-02,1995-10-11,F,Basic
8809,Joseph,Pedrero,christopher04@example.net,+34 706553476,"10207 Allen Haven, New Kimberly, WV 24412",Cádiz,República Checa,2021-08-21,1986-06-05,O,Premium
8810,Jermaine,Gray,kelseybarnes@example.net,577.854.7443x3630,"Calle de René Nicolás 64 Piso 3 , Navarra, 29348",Laurenshire,Swazilandia,2022-12-09,1967-07-19,O,Premium
8811,Scott,Carretero,kikeestevez@example.com,+34 988996355,"Via de Charo Gallardo 6, Álava, 43801",South Shannontown,Chad,2022-09-27,1955-05-29,F,Basic
8812,Juan Luis,Jackson,phillipstaylor@example.org,+34744660455,"878 Laura Village, New Stephenland, MT 22591",Roachton,Cook Islands,2022-02-11,1964-07-24,F,Standard
8813,Pío,Mckenzie,joseppont@example.net,849.816.1297,"Cuesta Renata Bru 9 Piso 2 , Alicante, 11455",Cantabria,Honduras,2020-06-25,1947-10-27,F,Basic
8814,Cirino,Coffey,steven05@example.org,+1-650-986-9550x46548,"42534 Jillian Trail, Chadhaven, WV 52682",North Ashleyville,Bahamas,2022-11-12,1944-11-09,O,Standard
8815,Emelina,Zamorano,jessica94@example.com,+1-942-765-5865x4296,"Urbanización Juan Manuel Madrigal 40 Puerta 3 , Huesca, 11092",New Kayla,Nepal,2021-06-29,1982-07-27,M,Premium
8816,Jessica,Piquer,gironjessica@example.org,+34 888 04 25 15,"12231 Brenda Hill Apt. 006, Joshuafort, AR 74699",Ciudad,Lithuania,2022-07-28,1953-04-23,O,Premium
8817,Megan,Murillo,deannaatkins@example.org,3746774029,"Callejón Donato Isern 901, Huelva, 50466",West Nicolemouth,Irán,2022-11-24,1985-06-30,M,Standard
8818,María,Arco,fowlerjennifer@example.com,+34925 37 91 38,"Rambla Emiliana Gonzalo 75, Salamanca, 50684",Frosthaven,Guadeloupe,2021-05-05,1951-10-06,F,Standard
8819,Esperanza,Ball,lbowman@example.com,891.350.7115x643,"1460 Reed Locks Apt. 676, Marvinville, MH 52095",Shannonville,Letonia,2024-12-27,2003-03-30,O,Basic
8820,León,Neira,knevado@example.com,419-561-0090x141,"702 Pena Islands, South Megan, PR 55591",Cuenca,Yemen,2025-03-07,1972-11-07,O,Standard
8821,Saturnina,Pujol,ericasmith@example.net,001-617-583-1309x91295,"0607 Phillip Throughway Apt. 969, Lake David, TX 30130",La Rioja,Mayotte,2023-02-26,1996-10-18,M,Basic
8822,Daniel,Bush,callejaeduardo@example.com,+34731206604,"Calle de Xiomara Elías 20 Piso 5 , Lugo, 24351",Riveraview,Guyana,2021-12-16,1957-03-31,O,Standard
8823,Adelia,Quiroga,hsans@example.org,+34 945466994,"6752 Grant Inlet Suite 203, West Harold, MN 69491",North Austinshire,Saint Kitts y Nevis,2021-05-26,1960-04-05,M,Standard
8824,Christopher,Beard,esther55@example.com,6502037607,"728 Kimberly Streets Apt. 196, New Carlosfurt, VA 17878",Cáceres,Benin,2020-12-26,1952-06-18,F,Premium
8825,Rubén,Campbell,tbriggs@example.com,+34 981 637 903,"Via de Esteban Rueda 38, Zamora, 05423",Zamora,Myanmar,2025-03-04,1962-04-27,F,Basic
8826,Alejo,Mckay,ladams@example.net,230-680-7183x974,"Pasadizo de Florinda Seguí 66 Apt. 86 , Albacete, 23663",Baleares,Santa Lucía,2021-03-24,1964-07-12,O,Premium
8827,Susan,Owen,pborja@example.com,+34 921 68 71 38,"02516 Joshua Island Apt. 149, Morganchester, CO 00856",La Coruña,Singapur,2021-10-12,1966-06-19,F,Basic
8828,Thomas,Marcos,marissa74@example.org,(953)284-1833,"600 Lopez Lodge Suite 150, Hannahhaven, IN 31795",East Austin,Korea,2020-11-06,1969-08-27,O,Standard
8829,Anastasia,Williams,harold83@example.com,(832)619-3018x5847,"8777 Veronica Square Suite 152, New Robert, OR 21809",Cáceres,Singapore,2020-06-30,1997-10-26,O,Premium
8830,Tiffany,Huguet,trinidadterron@example.org,001-602-960-9196x8559,"07386 Nicholas Spurs Suite 129, North Jacob, MN 51499",Lake Benjamin,Luxemburgo,2020-12-31,1986-12-08,O,Standard
8831,Aurelio,Agullo,mendeznicholas@example.net,+34 883 236 658,"C. de Angélica Cárdenas 96, Murcia, 33484",Mendezfort,Burundi,2021-03-15,1993-11-04,M,Basic
8832,Kimberly,Garcia,mariacosta@example.org,001-388-270-2382,"22155 Holmes Stravenue, Rogerschester, OR 41062",Katherinemouth,Iraq,2020-10-06,1978-04-14,F,Standard
8833,Diego,Hierro,madrigalbernardita@example.net,(380)663-0582x58777,"Cuesta de Susana Amo 18 Piso 8 , Toledo, 40999",Port Patrick,Isle of Man,2024-06-21,1971-08-27,F,Premium
8834,Baltasar,Carrión,nicolasaalcantara@example.org,+34 820 306 190,"Vial Erasmo Sánchez 36 Piso 2 , Valencia, 38305",Cuenca,Bosnia and Herzegovina,2023-11-19,1945-06-11,O,Standard
8835,Amada,Jensen,hporcel@example.com,+34 980224063,"Urbanización de Pilar Valera 37, Granada, 10134",Zamora,Andorra,2023-04-08,2004-08-26,O,Standard
8836,Basilio,Fleming,ian21@example.net,7538371365,"Calle Leonel Roldan 96, La Rioja, 41958",Port Jennifer,British Indian Ocean Territory (Chagos Archipelago),2020-10-11,1979-10-05,O,Basic
8837,Elijah,Garcés,crystalbaird@example.net,+34984477445,"Pasadizo Maura Aranda 42 Puerta 0 , Vizcaya, 27405",Baleares,Cabo Verde,2023-04-02,1947-01-19,O,Basic
8838,Ascensión,Roberson,rachael46@example.net,001-423-633-6982x35703,"8872 Robert Fork, Lake Bobmouth, WI 57741",Navarra,Burundi,2021-06-27,2006-12-25,M,Premium
8839,Michael,Jover,lopetormo@example.org,+34976145531,"4258 Pratt Turnpike, Lake Mary, AL 67951",Johntown,Congo,2022-01-12,1995-04-16,F,Premium
8840,Melinda,Pedraza,smithjoseph@example.org,+34923 123 244,"Pasadizo de Chita Ramírez 6 Apt. 96 , Castellón, 39435",Albacete,Chad,2024-06-14,1954-10-13,F,Premium
8841,Ximena,Warren,hmontenegro@example.org,+34900 428 157,"7276 Johnson Highway Suite 596, West Marytown, VT 72707",Castellón,Cabo Verde,2023-05-07,1998-04-27,F,Premium
8842,Guy,Portero,serafinamiro@example.com,417.471.4692x396,"81283 Angela Ford, Rhodesport, SC 95957",Dannyberg,Korea,2021-08-16,2001-07-09,M,Standard
8843,Cosme,Ferrero,ursula80@example.net,+34900 84 17 25,"Paseo de Ángeles Alsina 67, Ceuta, 26623",Ceuta,Ireland,2024-02-07,1946-01-14,F,Standard
8844,Andrew,Armengol,lbell@example.com,+34 973 039 535,"61092 Victoria Ville, West Kimberly, MD 18373",La Rioja,Syrian Arab Republic,2022-08-21,1945-07-09,O,Standard
8845,Armando,Vergara,nicole52@example.net,+34806 809 684,"PSC 3626, Box 1176, APO AP 16107",Badajoz,Papua Nueva Guinea,2021-10-06,1951-03-15,F,Standard
8846,Reynaldo,Rubio,ascension05@example.net,+34 984470841,"26625 Diaz Mountains, Powerstown, IA 92069",Navarra,Denmark,2020-12-22,2000-11-11,F,Premium
8847,John,Nuñez,kgrant@example.org,+34 871 337 229,"7755 Samantha Passage, West Victor, CA 58508",Port Johnport,Burkina Faso,2021-11-02,1987-01-05,O,Basic
8848,Josué,Lee,pjimenez@example.net,968-306-5614,"Unit 6806 Box 0246, DPO AE 02912",Christophermouth,Granada,2023-02-02,1960-11-30,M,Standard
8849,Hilda,Schmidt,cayetanosainz@example.net,874.496.0429x073,"009 Jonathan Prairie, Amandaberg, KY 41656",West Lisa,Israel,2021-10-30,1948-10-16,F,Premium
8850,James,Tudela,ocraig@example.org,+34845 721 938,"Via Javier Guardia 82 Puerta 4 , Alicante, 08955",Davidshire,Grecia,2023-05-04,1970-03-29,O,Basic
8851,Bernardita,Allen,juanaagullo@example.net,577.939.1966x47438,"Acceso Carmina Ballester 619 Apt. 72 , Barcelona, 45393",New Nathan,República Árabe Siria,2021-05-22,1968-09-08,F,Basic
8852,Michael,Calleja,gregory55@example.org,+34847 52 43 29,"6552 Haas Ways Suite 797, Port Christophermouth, PA 04129",Denisebury,Mozambique,2025-04-05,1977-01-19,O,Standard
8853,Herbert,Pratt,fkelley@example.org,360-443-8500x849,"Cañada Fabiana Miró 45 Puerta 0 , Pontevedra, 31982",Granada,Mauritania,2024-02-17,1973-06-17,O,Basic
8854,Fito,Howell,alberdisoledad@example.com,+34 955175959,"444 Amy Courts, Josephview, AS 01468",Jasonhaven,Czech Republic,2022-07-29,1954-03-04,F,Basic
8855,Iván,Goicoechea,ashley21@example.net,+34886810988,"Alameda de Teresita Carpio 86 Apt. 28 , La Coruña, 04294",Ellenville,Armenia,2023-01-26,1949-05-26,M,Basic
8856,Jennifer,Sanz,martinezanita@example.org,+34 873 742 585,"Glorieta Inés Amor 35 Apt. 54 , Lleida, 36087",La Rioja,Canadá,2023-04-15,1989-10-19,O,Basic
8857,Kayla,Moran,rlloret@example.com,+34 886 345 554,"220 Foster Mission Suite 507, Johnsonstad, NC 94931",East Josephfort,Zimbabwe,2023-01-23,1987-09-27,M,Premium
8858,Jerry,Montaña,ogarcia@example.com,001-982-314-0678x74977,"Calle de Ileana Reina 761 Puerta 2 , Santa Cruz de Tenerife, 13734",New Dominiquehaven,Guinea,2024-11-18,1973-09-07,M,Premium
8859,Úrsula,Prat,manuelaabad@example.net,+34 880 798 140,"Callejón de Vito Aller 970 Apt. 11 , La Rioja, 28276",Alicante,Zambia,2020-06-24,1962-07-20,F,Standard
8860,Marcia,Bennett,vasco87@example.org,+34 921 292 367,"Pasadizo Moisés Font 53 Apt. 96 , Castellón, 28769",Tarragona,Fiji,2022-12-13,1991-01-02,O,Standard
8861,Rodney,Young,heatherhenderson@example.net,+34987 178 846,"635 Oneill Cliff Suite 412, New Erik, IN 44635",Cruzton,Honduras,2020-09-20,1989-02-09,M,Standard
8862,Maximino,Exposito,barry20@example.net,+34 926785813,"27605 Hughes Highway, Debrahaven, MA 01537",Palencia,Argentina,2023-10-05,1948-01-22,F,Standard
8863,Jordana,Nixon,gayaadelardo@example.org,+34 846964788,"81072 Brandon Causeway, Lake Juan, MT 60839",Melilla,Jamaica,2025-03-26,1995-08-12,F,Standard
8864,Michelle,Wood,matthewjohnson@example.org,+34 900203041,"C. Maristela Vidal 66 Piso 8 , Barcelona, 27334",Navarra,Kiribati,2021-05-06,1957-12-01,F,Premium
8865,John,Morgan,arturo70@example.com,+34 885630707,"Pasaje Lisandro Querol 26 Piso 4 , Murcia, 33481",East Scottland,British Virgin Islands,2020-11-12,1995-08-07,O,Standard
8866,Morena,Cruz,allen45@example.com,+34947 527 230,"Via de Aníbal Moles 25, Pontevedra, 01395",Kimberlyport,Finlandia,2021-12-07,1992-02-29,O,Premium
8867,Albert,Espejo,vlynch@example.com,(225)669-4473x8646,"8021 Martinez Locks Apt. 511, Kellystad, PA 93404",Melilla,Libia,2024-06-25,1970-07-11,O,Basic
8868,Philip,Brown,seanchambers@example.com,353-683-0624x56596,"Paseo de Remedios Balaguer 45 Piso 5 , Cantabria, 09673",Cantabria,Belice,2025-02-03,2001-06-23,M,Basic
8869,Hector,Holmes,jacobsontimothy@example.net,+1-665-845-0750x3196,"8038 Miller Trafficway Apt. 335, Wagnerburgh, KS 20870",New Julia,Uganda,2024-02-01,1971-06-15,M,Standard
8870,Katherine,Rivas,chelseaking@example.net,+1-736-653-9390,"Calle Tecla Riba 73, Madrid, 50512",Andrewshire,Botswana,2023-12-01,1945-07-03,O,Standard
8871,Elizabeth,Valero,aleiva@example.org,+34 979394581,"982 Amanda Pine, North Devinside, NJ 10894",Amyfurt,República Centroafricana,2023-09-15,2000-04-13,O,Premium
8872,Benjamin,Zurita,amyduncan@example.com,+34844 44 71 94,"1484 Rose Prairie, Hillland, VA 09175",Madrid,Ghana,2021-09-23,1972-10-22,F,Standard
